id,rater_id,amcat_id,tagged_text,content,flow,grammer,emotion1,emotion2,review_flag,review_comment,status,
4004,11,10017152164989," To:farhaan.ahmad@pragmatech.com

Subject:details for hring candidates

Email Body:

Hello sir,



<opc>I read your email</opc>. I want the details in deep so that i can help you in hring. <cac>Please let me know about the educatinal eligibility aswell.
</cac>


<cth>Thanks</cth>

Roli Biswas

HRA",1,1,4,Neutral,Bored,0, ,pending for approval,
4005,11,10017268189663," To:farhaan.ahmad@pragmatech.com

Subject:Information required for hring 

Email Body:



Hello Sir,



Sir, <odf>first of all i need to know</odf> that what kind of project it is and how many persons are required to be recruited for this project. For what time period employees need to go to Australia. Sir i also need to know that perticulerly what posts u need to assign to the new recruited members for this project.



<cth>Thanks</cth>

Roli Biswas

Human Resource Administrator

(HR Department)

",3,3,3,Neutral,Bored,0, ,pending for approval,
4006,11,10017522337779," To:farhaan.ahmad@pragmatech.com

Subject:Selection And Project Information

Email Body:

Dear sir,



<opc>I recieved your e-mail</opc><odf> I am glad to know</odf> that you are working on a new project.

Sir let me know on what project you are going to work and please list all the qualifications you require of an employee so that we can work on requirement procedure soon. 

<cac>Please list all the details needed of an employee.</cac>




<cth>
Thanks</cth>,

Roli Biswas

Human Resource Administrator",2,3,5,Happy,Neutral,0, ,pending for approval,
4007,11,10017681335527," To:farhaan.ahmad@pragmatech.com

Subject:Recruitment for project

Email Body:



Hi Farhaan,



This is to ask you about the no. of candidates you need for your project. <cac>Please mention the min. and required qualifications for the candidate and also the othr preferable requirements.</cac>



<cth>Thanking you</cth>

Roli Biswas

HRA",1,4,4,Neutral,Bored,0, ,pending for approval,
4008,11,10017681959929," To:farhaan.ahmad@pragmatech.com

Subject:Requirements for requitment

Email Body:



Hi Farhaan,



<odf>Please let me know </odf>what eligibility criteria a candidate must hold to be eligible for working in this project . 



Please forward me the following requirements expected from the candidates:



Qualification

Expected Salary

Work Timings

Any Special requirement for the project



Also do mention whethr the any accomodation for the selected candidate will be provided by the company in Pune as well as in Australia, or not.

It will be helpful for us if you mention some details of the project or the type of work the candidates are supposed to do so that we could have selected entries.


<cth>
Thanks </cth>

Roli Biswas,

HRA, Pragmatech

Pune",4,2,3,Despaired,,0, ,pending for approval,
4009,11,10017152403181," To:farhaan.ahmad@pragmatech.com

Subject:PROJECT PUNE RECRUITMENT

Email Body:

Hi Farhaan,



<opc>I got your mail</opc> and in order to start to the hring process as soon as possible following are some of the information i would like to know before handed:

1. The exact number of employees you require.

2. Details about the project.

3. Requirement of experts of any particular streams. 



<cac>Please let me know if any othr special or specific requirements you want in the hres.</cac>



Regards,

Roli Biswas

Human Resource Administrator,

PrgmaTech



",3,4,4,Neutral,,0, ,pending for approval,
4010,11,10017679495542," To:farhaan.ahmad@pragmatech.com

Subject:Information requirement about hring

Email Body:Hi Farhaan,

<opc> I received your e-mail.</opc>

 our company will provide you the experienced and well-suited candidates.Plz mail us your project type,mode of working(part/full) you require for these candidates, amount you could pay them, & anything else you want to.



 <cth>Thanks</cth>

 Roli Biswas

 HRA ,Pragmatech",2,4,4,Neutral,Bored,0, ,pending for approval,
4011,11,10016893732157," To: farhaan.ahmad@pragmatech.com



Subject: Hire new employee



Email Body: 



Hello Mr. Farhaan,

<odf>
</odf>
We require team of 5 people for requitment process. We have to choose 20 people for recruitment. The selection process can start from next week.



<cth>Thanks</cth>

Roli Biswas

Human Resource Administrator",1,3,5,Bored, ,0, ,pending for approval,
4012,11,10017273634847," To:HEENA

Subject:Join Pune office of Pragmatech as hra

Email Body<op>:I am writing to you because i need to hre a few people in Pune for a </op>

new project which will start in 3 months and will last for one year.I am looking for

candidates who have an experience of three years and would be willing to travel 

to Australia during the project<cac>.Please let me know what othr information you require from me so that we can start hring</cac>.



<cth>Thanks</cth>

Roli Biswas

HRA",0,3,4,Neutral,,0, ,pending for approval,
4013,11,10017403565207," To:farhaan.ahmad@pragmatech.com

Subject: Detail of Recuirment process

Email Body:

Hi Farhaan Ahmad,



 It is nice to know that you, all the three students of pune to informed that PragmaTechrecurit in your new project that will be started three months.

I intersted in your POAGMATECH, in pune for new project. and we all candidates are joining in given time , and done the work /project in given period. 

 

1.Please give the detail in your project

2.Please give the detailed in youe company.

3.Give the sallary package.etc



<cth>Thanks</cth> 

Roli Biswas",2,1,1,Neutral,Happy,0, ,pending for approval,
4014,11,10016893754670," To:farhaan.ahmad@pragmatech.com

Subject:Required information 

Email Body:

Hi Farhaan,

<odf>
</odf>
First of all, Mention the Eligibility criteria for those you need to hre.Secondly, I want to know how many people you want hre for this project and what salary you expect to give them. Is thre any Accomodation and Transportation service wil be provided or not. 

Kindly,<cac> provide me the above details </cac>so that i can response for the offer that you provided.



<cth>Thanks</cth>

Roli Biswas

HRA 



",3,3,4,Bored,,0, ,pending for approval,
4015,11,10017196196606," To:farhaan.ahmad@pragmatech.com

Subject:Details regarding Recruitment process

Email Body:

Hi Farhan,

<op>This is to inform you </op>that your request for hring new people at the Pune office has been heeded to by the HR department. Though the information sent by you in the previous mail is enough,I would like to ask a few more details regarding the recruitment process. A few keypoints are listed as follows:

1.Academic Qualifications

2.Preferred Technical Skills(if any).

3.Age limit

4.Passport Details

<cac>Kindly let me know about these conditions</cac> as soon as possible so that we can start our recruitment drive for Pune office.
